Name,Naics Code Description,NAICS Code,Address,City,County,State,Zip Code,"Excess Food Estimate, Low (tons per year)","Excess Food Estimate, High (tons per year)",UniqueID,Longitude,Latitude,AvgExcessFoodWaste
Abbotts Frozen Custard,Limited-Service Restaurants,722513,934 Great Plain Ave,Needham,Norfolk,MA,2492,2.6490585,15,RFS444630,-71.235260950725,42.28021955344,8.82452925
Abbott's Frozen Custard,Limited-Service Restaurants,722513,360 Washington St,Brighton,Suffolk,MA,2135,2.6696505,15,RFS379695,-71.15360195972,42.349089635934,8.83482525
"Abd Catering, LLC",Caterers,722320,22 Parkridge Rd,Haverhill,Essex,MA,1835,2.5573515,11.872,RFS8943,-71.116680660558,42.764022709314,7.21467575
"Abellard Restaurant Group, Inc.",Full-Service Restaurants,722511,336 Moody St,Waltham,Middlesex,MA,2453,15.786771,23.744,RFS168606,-71.23694309712,42.37067316003,19.7653855
"ABG Restaurant Group, Inc.",Full-Service Restaurants,722511,144 Market St,Lynn,Essex,MA,1901,2.324256,11.872,RFS76078,-70.947881573726,42.46243713207,7.098128
Abigails Restaurant,Full-Service Restaurants,722511,291 3rd St,Cambridge,Middlesex,MA,2142,18.042024,27.136,RFS150775,-71.082598399093,42.365536979321,22.589012
Above and Beyond Catering Inc,Caterers,722320,42a Plympton St,Boston,Suffolk,MA,2118,75.75018,75.75018,RFS15594,-71.068227994066,42.339088272667,75.75018
Above The Clouds Catering,Caterers,722320,13 Edenwood Ave,Billerica,Middlesex,MA,1821,1.946703,13.568,RFS3432,-71.287321048275,42.560350702323,7.7573515
A-Brews Tap and Grill,Limited-Service Restaurants,722513,1794 Bridge St,Dracut,Middlesex,MA,1826,1.818927,12,RFS330210,-71.310432076224,42.684480980116,6.9094635
Abruzzo Restaurant,Full-Service Restaurants,722511,2589 Boston Rd,Wilbraham,Hampden,MA,1095,4.3424205,18.656,RFS140094,-72.437297453339,42.148828960406,11.49921025
"Acapulco Mexican Restaurant, Inc.",Full-Service Restaurants,722511,238 5th St,Chelsea,Suffolk,MA,2150,2.924856,2.924856,RFS131517,-71.040866441745,42.399102487065,2.924856
Accu Pool Table Service,Full-Service Restaurants,722511,34 Shirley St,New Bedford,Bristol,MA,2746,9.000387,16.96,RFS169377,-70.945386453211,41.653441908607,12.9801935
"Acdm, LLC",Limited-Service Restaurants,722513,70 Plumtree Rd,Sunderland,Franklin,MA,1375,1.4395095,10.5,RFS423652,-72.550053353348,42.43175755106,5.96975475
Aceituna Cafe LLC,Full-Service Restaurants,722511,811 Boylston St Ste 3,Boston,Suffolk,MA,2116,13.2117975,13.2117975,RFS261685,-71.082095391999,42.348880703264,13.2117975
Acitron Cocina Mexicana,Full-Service Restaurants,722511,473 Massachusetts Ave,Arlington,Middlesex,MA,2474,6.4013895,18.656,RFS203393,-71.151518548017,42.414932795462,12.52869475
"Acl Restaurant, Inc",Full-Service Restaurants,722511,254 Brighton Ave,Allston,Suffolk,MA,2134,1.4395095,11.872,RFS138810,-71.136141134714,42.353353481719,6.65575475
"Acushnet Cafe, LLC",Full-Service Restaurants,722511,132 S Main St Ste A2,Acushnet,Bristol,MA,2743,1.4395095,11.872,RFS66387,-70.908471196775,41.678021599805,6.65575475
Adair Quirino,Limited-Service Restaurants,722513,55 Water St,Milford,Worcester,MA,1757,1.65,5.088,RFS407995,-71.529757414659,42.138136555194,3.369
Adalberto Gimenes,Limited-Service Restaurants,722513,23 Essex St,Saugus,Essex,MA,1906,11.7980445,16.5,RFS349312,-71.010739413907,42.448813970303,14.14902225
Adams Coney Frew American,Full-Service Restaurants,722511,5 Ware St,West Brookfield,Worcester,MA,1585,1.277001,1.696,RFS207911,-72.153500419186,42.233018475391,1.4865005
Adams Middle Cafeteria,"Cafeterias, Grill Buffets, and Buffets",722514,125 Savoy Rd,Cheshire,Berkshire,MA,1225,9.212742,15.264,RFS449119,-73.113619882271,42.589810863281,12.238371
Addie Lees Soul,Full-Service Restaurants,722511,596 Main St,Worcester,Worcester,MA,1608,2.668347,15.264,RFS226951,-71.804328473293,42.260405737155,8.9661735
Addis Cafe Inc,Full-Service Restaurants,722511,281 Cross St,Malden,Middlesex,MA,2148,4.510506,4.510506,RFS147835,-71.056590085619,42.423359498342,4.510506
Addis Red Sea Ethiopian Restaurant,Full-Service Restaurants,722511,1755 Massachusetts Ave,Cambridge,Middlesex,MA,2140,12.4038915,18.656,RFS96823,-71.119248163094,42.385005865428,15.52994575
Adea's Mediterranean Kitchen,Full-Service Restaurants,722511,90 Lafayette St,Salem,Essex,MA,1970,11.7980445,18.656,RFS271983,-70.89330524704,42.518584294903,15.22702225
Adea's Mediterranean Kitchen LLC,Full-Service Restaurants,722511,6 Norfolk Ave,Swampscott,Essex,MA,1907,1.5834555,13.568,RFS227458,-70.920285429654,42.471772907683,7.57572775
Adega Restaurant,Full-Service Restaurants,722511,229 Main St,Woburn,Middlesex,MA,1801,1.65,1.65,RFS127378,-71.149950788287,42.475691388921,1.65
Adirondack Smoke House Deli,Limited-Service Restaurants,722513,304 W River Rd,Uxbridge,Worcester,MA,1569,8.6075055,13.5,RFS367989,-71.613670480256,42.097517572352,11.05375275
Adjj Pizza Corp.,Limited-Service Restaurants,722513,437 Main St,Woburn,Middlesex,MA,1801,10.1486385,13.5,RFS392840,-71.150932506954,42.48103059131,11.82431925
Adolfo Capone,Limited-Service Restaurants,722513,232 California St,Newton,Middlesex,MA,2458,1.9774095,10.5,RFS350397,-71.197718075835,42.364729443076,6.23870475
Adolfo's Restaurant Inc.,Full-Service Restaurants,722511,254 Worthington St Ste 11,Springfield,Hampden,MA,1103,8.9233485,16.96,RFS138877,-72.591664608988,42.10486234432,12.94167425
Adriano Carvhallo,Limited-Service Restaurants,722513,132 Main St,Marlborough,Middlesex,MA,1752,6.9101835,6.9101835,RFS309878,-71.547611292706,42.346811478307,6.9101835
"Adriatic Group, LLC",Full-Service Restaurants,722511,155 Washington St,Salem,Essex,MA,1970,5.307522,22.048,RFS84360,-70.895356687774,42.520284794297,13.677761
Adriatic Restaurant Bar,Full-Service Restaurants,722511,503 Shirley St,Winthrop,Suffolk,MA,2152,15.9473985,20.352,RFS210052,-70.970668926994,42.372079429395,18.14969925
"Adtm, LLC",Full-Service Restaurants,722511,55 High St,Medford,Middlesex,MA,2155,21.42492,30.528,RFS219695,-71.111042973659,42.41865394349,25.97646
Aegean Flavors,Limited-Service Restaurants,722513,309 Lexington St,Auburndale,Middlesex,MA,2466,12.4038915,16.5,RFS369022,-71.24620955637,42.351590123546,14.45194575
Aegean Pizza,Limited-Service Restaurants,722513,30 Highland St,East Bridgewater,Plymouth,MA,2333,12.9687195,19.5,RFS365924,-70.951489412023,42.052274618129,16.23435975
Aero Coffee Roasters LLC,Limited-Service Restaurants,722513,318 Main St,Northborough,Worcester,MA,1532,1.4958075,5.088,RFS371409,-71.617105257107,42.328949356329,3.29190375
Affordable Catering,Caterers,722320,54 E Myrtle St,Orange,Franklin,MA,1364,7.3058535,7.3058535,RFS17827,-72.306224551971,42.584381653803,7.3058535
Affordable Elegance,Caterers,722320,22 Peirce St,Waltham,Middlesex,MA,2453,3.2922285,15.264,RFS8945,-71.22597398229,42.372721155331,9.27811425
"Afterburner, Inc.",Limited-Service Restaurants,722513,181 University Dr Ste D,Amherst,Hampshire,MA,1002,5.8932885,5.8932885,RFS331203,-72.533368267185,42.369888066795,5.8932885
Agaves Mexican Grill LLC,Limited-Service Restaurants,722513,389 Stockbridge Rd,Great Barrington,Berkshire,MA,1230,1.4395095,1.4395095,RFS383738,-73.345114602503,42.211900127916,1.4395095
Aghaby Vf Inc,Limited-Service Restaurants,722513,63 Main St Ste A,Blackstone,Worcester,MA,1504,2.5634235,2.5634235,RFS417424,-71.533319122782,42.018959146085,2.5634235
Agostino's Restaurant Inc,Full-Service Restaurants,722511,23 Washington St,Natick,Middlesex,MA,1760,1.5834555,1.5834555,RFS127856,-71.346337143125,42.285273282031,1.5834555
"Agua De Pau Restaurant, Inc.",Full-Service Restaurants,722511,396 Brock Ave,New Bedford,Bristol,MA,2744,1.5834555,11.872,RFS183165,-70.910029048977,41.604460023689,6.72772775
Ah Gin Wongs,Full-Service Restaurants,722511,210 W Main St Ste 1,Ayer,Middlesex,MA,1432,1.6901775,8.48,RFS116938,-71.602985166629,42.556239610918,5.08508875
Ai Inc Parlor,Full-Service Restaurants,722511,14 Lincoln Ave,Scituate,Plymouth,MA,2066,1.126983,6.784,RFS71868,-70.715912813499,42.173428213131,3.9554915
"Ai Limited, Inc.",Full-Service Restaurants,722511,1 South St,Bernardston,Franklin,MA,1337,4.5661605,4.5661605,RFS26982,-72.554395461045,42.671461958197,4.5661605
Aj Cafe,Full-Service Restaurants,722511,1 Richard Rd,Hudson,Middlesex,MA,1749,7.8933855,11.872,RFS26901,-71.57063653957,42.406413114869,9.88269275
Aji Japanese Restaurant & Sushi Bar,Full-Service Restaurants,722511,340 Walnut St,Newton,Middlesex,MA,2460,16.9143975,25.44,RFS169571,-71.206765807118,42.349353646368,21.17719875
AJS Pizza Inc,Limited-Service Restaurants,722513,836 Ashley Blvd,New Bedford,Bristol,MA,2745,2.6410065,10.5,RFS437145,-70.934022747544,41.683237506832,6.57050325
Akn Catering Inc,Caterers,722320,1706 South St,Bridgewater,Plymouth,MA,2324,1.4395095,11.872,RFS6261,-70.980208241022,41.94559097014,6.65575475
Al Dente Catering and Mexitalia,Full-Service Restaurants,722511,130 Maple St,Springfield,Hampden,MA,1103,12.0027105,20.352,RFS63848,-72.58003840817,42.100314855457,16.17735525
Al Dente Sportfishing LLC,Full-Service Restaurants,722511,69 Surfside Rd,Scituate,Plymouth,MA,2066,11.9711295,20.352,RFS242809,-70.756596224238,42.229342602719,16.16156475
Al Fadi Inc,Limited-Service Restaurants,722513,148 Granite St,Quincy,Norfolk,MA,2169,11.363418,16.5,RFS317621,-71.006643771444,42.245217544004,13.931709
Al Fresca Ristorante,Full-Service Restaurants,722511,1768 Main St Ste 1,Tewksbury,Middlesex,MA,1876,16.9143975,25.44,RFS97237,-71.209796319541,42.593446045331,21.17719875
Al Maidah Cuisine,Full-Service Restaurants,722511,184 Cambridge St,Burlington,Middlesex,MA,1803,12.4038915,18.656,RFS101381,-71.200456587327,42.510699103248,15.52994575
Aladdins,Limited-Service Restaurants,722513,4171 N Main St,Fall River,Bristol,MA,2720,3.9343425,16.5,RFS389684,-71.121420907636,41.752073736317,10.21717125
Alan Kwok,Full-Service Restaurants,722511,464 Hillside Ave,Needham,Norfolk,MA,2494,16.9143975,16.9143975,RFS201703,-71.237428513276,42.291160600513,16.9143975
Alba Deli Express,Limited-Service Restaurants,722513,1089 Hancock St,Quincy,Norfolk,MA,2169,3.414015,12,RFS293264,-71.006569552155,42.255348439924,7.7070075
Alba Menu,Full-Service Restaurants,722511,1486 Hancock St,Quincy,Norfolk,MA,2169,22.726836,37.312,RFS78771,-71.001717326255,42.248406571736,30.019418
Albert Dipasqua,Full-Service Restaurants,722511,94 Crimson Harvest Dr,Kingston,Plymouth,MA,2364,1.48467,10.176,RFS277785,-70.761431390924,41.973248721028,5.830335
Alberto's Pub & Pizza Inc,Limited-Service Restaurants,722513,55 Congress St,Braintree,Norfolk,MA,2184,8.2643055,12,RFS407880,-70.98893939049,42.201214685705,10.13215275
Alcoa Catering Service Inc,Full-Service Restaurants,722511,366 Chicopee St,Chicopee,Hampden,MA,1013,19.63137,19.63137,RFS176596,-72.623659695157,42.171174361386,19.63137
Alden & Harlow,Full-Service Restaurants,722511,40 Brattle St,Cambridge,Middlesex,MA,2138,6.7965975,28.832,RFS184020,-71.120888600815,42.37320153616,17.81429875
Alden Castle Corp.,Caterers,722320,20 Chapel St,Brookline,Norfolk,MA,2446,1.161105,3.392,RFS7721,-71.1110922955,42.34070989148,2.2765525
Alex Roast Beef and Pizza Inc.,Limited-Service Restaurants,722513,53 Main St,Topsfield,Essex,MA,1983,1.155,1.696,RFS405630,-70.950108980037,42.640410102554,1.4255
Alex S Roast Beef Pizza and Seafood,Limited-Service Restaurants,722513,53 Main St,Topsfield,Essex,MA,1983,3.321219,16.5,RFS405632,-70.950108980037,42.640410102554,9.9106095
Alex's Kitchen,Full-Service Restaurants,722511,107 Nichols Ave,Watertown,Middlesex,MA,2472,3.1742535,15.264,RFS38888,-71.160565825566,42.368511311496,9.21912675
Alfredos Italian Kitchen,Full-Service Restaurants,722511,243 Dorchester St,Boston,Suffolk,MA,2127,4.6403775,15.264,RFS134057,-71.052047409965,42.332267719328,9.95218875
Alfredos Italian Kitchen,"Cafeterias, Grill Buffets, and Buffets",722514,425 Lynnway,Lynn,Essex,MA,1905,6.435297,10.176,RFS449785,-70.953313652648,42.456506789742,8.3056485
Alfredos Italian Kitchen,Full-Service Restaurants,722511,126 W Emerson St,Melrose,Middlesex,MA,2176,4.2372,18.656,RFS61061,-71.06856469968,42.459016019899,11.4466
Alfresca Italian Restorante Inc,Full-Service Restaurants,722511,1768 Main St,Tewksbury,Middlesex,MA,1876,16.9143975,25.44,RFS97236,-71.209796319541,42.593446045331,21.17719875
Ali Baba Restaurant,Full-Service Restaurants,722511,145 E Berkeley St,Boston,Suffolk,MA,2118,1.66716,8.48,RFS76767,-71.064996915772,42.343616367605,5.07358
Ali Zone Inc,Full-Service Restaurants,722511,770 Main St,Springfield,Hampden,MA,1105,1.519287,8.48,RFS255632,-72.582034147051,42.096588255544,4.9996435
Alia Restaurant,Limited-Service Restaurants,722513,495 Shirley St,Winthrop,Suffolk,MA,2152,14.964,18,RFS399818,-70.970819978037,42.372247814203,16.482
Alina's Ristorante,Full-Service Restaurants,722511,96 Russell St,Hadley,Hampshire,MA,1035,1.4395095,11.872,RFS279955,-72.597348115769,42.3416290264,6.65575475
All American Ice Company LLC,Limited-Service Restaurants,722513,14 Pond St,Georgetown,Essex,MA,1833,23.1803385,67.84,RFS313372,-70.98987158394,42.727483515548,45.51016925
All Fired Up Catering,Caterers,722320,1079 East St,Dedham,Norfolk,MA,2026,0.5158725,1.696,RFS1240,-71.163552407074,42.226111875791,1.10593625
All Friends Catering,Caterers,722320,1595 Braley Rd,New Bedford,Bristol,MA,2745,2.1174285,10.176,RFS5591,-70.959461760821,41.733644245268,6.14671425
All Friends Smokehouse,Caterers,722320,549 American Legion Hwy,Westport,Bristol,MA,2790,4.974981,15.264,RFS17982,-71.093813517625,41.628350406858,10.1194905
All Season Table Restaurant,Full-Service Restaurants,722511,64 Pleasant St,Malden,Middlesex,MA,2148,1.4395095,11.872,RFS236240,-71.068885499569,42.42680059184,6.65575475
"All Seasons Services, Inc.",Full-Service Restaurants,722511,8 Kansas St,Natick,Middlesex,MA,1760,5.52,6.784,RFS258823,-71.359681073202,42.290969504159,6.152
All You Need Is Ice Cream,Limited-Service Restaurants,722513,345 Main St,Tewksbury,Middlesex,MA,1876,1.4395095,11.872,RFS377175,-71.259143514195,42.620452473901,6.65575475
Allegro Coffee Company,Limited-Service Restaurants,722513,100 Market St,Lynnfield,Essex,MA,1940,9.975933,16.96,RFS285179,-70.948713157801,42.462893507456,13.4679665
Allegro Coffee Company,Limited-Service Restaurants,722513,536 Boston Post Rd,Sudbury,Middlesex,MA,1776,6.235,7.5,RFS406493,-71.431248678443,42.360316812878,6.8675
Allison's Cafe LLC,Full-Service Restaurants,722511,25 Green St,Charlestown,Suffolk,MA,2129,1.4395095,11.872,RFS136281,-71.063485125041,42.376666183641,6.65575475
Allmar Enterprises Inc,Limited-Service Restaurants,722513,30 Upton St,Adams,Berkshire,MA,1220,3.5516085,7.5,RFS366010,-73.116556924394,42.632521199482,5.52580425
"Allo Allo Cafe, Inc.",Full-Service Restaurants,722511,242 Humphrey St,Swampscott,Essex,MA,1907,3.1744845,10.176,RFS133618,-70.914425113102,42.467224064687,6.67524225
Allora Pasta Co,Full-Service Restaurants,722511,10 Oregon Rd,Southborough,Worcester,MA,1772,7.651116,13.568,RFS27500,-71.51265028316,42.279215730654,10.609558
Allstar Pizza Bar,Limited-Service Restaurants,722513,1238 Cambridge St,Cambridge,Middlesex,MA,2139,24.8077995,33,RFS305026,-71.098042779587,42.373319543889,28.90389975
Allston Bbq LLC,Full-Service Restaurants,722511,182 Harvard Ave,Allston,Suffolk,MA,2134,1.4395095,1.4395095,RFS100300,-71.131343880241,42.351125700311,1.4395095
Allston Diner,Full-Service Restaurants,722511,139 Magazine St APT 2,Cambridge,Middlesex,MA,2139,10.1486385,15.264,RFS71317,-71.11189468178,42.358463963565,12.70631925
"Allston Restaurant, Inc.",Full-Service Restaurants,722511,184 Brighton Ave,Allston,Suffolk,MA,2134,23.921106,30.528,RFS101378,-71.133705674331,42.353094722851,27.224553
"Allston Sky, Inc.",Full-Service Restaurants,722511,66 Brighton Ave,Allston,Suffolk,MA,2134,1.610037,10.176,RFS239020,-71.128207264341,42.352430053816,5.8930185
Almeida's Country Cafe,Full-Service Restaurants,722511,20 Carver St,Granby,Hampshire,MA,1033,1.4395095,11.872,RFS108995,-72.492040155381,42.226304789104,6.65575475
Almonte Mini Market Deli LLC,Limited-Service Restaurants,722513,47 Meeting House Rd,Chicopee,Hampden,MA,1013,8.9233485,15,RFS396930,-72.621533991511,42.167245246271,11.96167425
Alpamayo Peruvian Cuisine,Full-Service Restaurants,722511,60 Main St,Lee,Berkshire,MA,1238,1.221,1.221,RFS227705,-73.249389677865,42.305657938191,1.221
"Alpamayo Restaurant, Inc.",Full-Service Restaurants,722511,60 Main St Ste 2,Lee,Berkshire,MA,1238,3.6795,13.568,RFS227709,-73.249389677865,42.305657938191,8.62375
Alra Corporation,Limited-Service Restaurants,722513,27 Marcus Rd,Sharon,Norfolk,MA,2067,12.39645,15,RFS359656,-71.136209343543,42.111807245138,13.698225
Alrabee LLC Sam Way Pizza,Limited-Service Restaurants,722513,67 Pond St,Ashland,Middlesex,MA,1721,12.4038915,16.5,RFS421179,-71.427444254347,42.255736129325,14.45194575
Als Cafe Inc,Full-Service Restaurants,722511,577 Belleville Ave,New Bedford,Bristol,MA,2745,7.1411505,7.1411505,RFS224216,-70.921364309614,41.667749507895,7.1411505
"Al's South Street Cafe, Inc.",Full-Service Restaurants,722511,179 Essex St,Boston,Suffolk,MA,2111,11.960553,15.264,RFS98018,-71.058726168999,42.352393308713,13.6122765
Alta Beira Restaurant Inc,Full-Service Restaurants,722511,826 Plymouth Ave,Fall River,Bristol,MA,2721,2.805,2.805,RFS264156,-71.157925130801,41.69134212785,2.805
Alta Strada-Mosaic LLC,Full-Service Restaurants,722511,20 Park Plz Ste 416,Boston,Suffolk,MA,2116,45.1843095,57.664,RFS109208,-71.068841202226,42.351556497588,51.42415475
Altea's Eatery,Full-Service Restaurants,722511,259 Park Ave,Worcester,Worcester,MA,1609,1.5834555,13.568,RFS140151,-71.819361483458,42.264097069165,7.57572775
Alumni Restaurant,Full-Service Restaurants,722511,391 E Central St Ste 8,Franklin,Norfolk,MA,2038,3.948549,15.264,RFS182085,-71.381300529348,42.080102007973,9.6062745
Aman Place,Full-Service Restaurants,722511,63 Union Sq,Somerville,Middlesex,MA,2143,6.9,8.48,RFS234684,-71.096306799011,42.37971497194,7.69
Amari Ristorante and Bar,Full-Service Restaurants,722511,674 Route 6a,East Sandwich,Barnstable,MA,2537,73.845717,73.845717,RFS241068,-70.399420190792,41.728482430018,73.845717
Amazing Hero Art LLC,Full-Service Restaurants,722511,5 Nadine Ln,North Andover,Essex,MA,1845,18.233358,28.832,RFS207749,-71.116224901507,42.661924877172,23.532679
Amazing Pizza,Limited-Service Restaurants,722513,102 Webb St,Salem,Essex,MA,1970,16.0882425,22.5,RFS288327,-70.887823512984,42.527448388615,19.29412125
Amazing Pizza LLC,Limited-Service Restaurants,722513,273 Cabot St,Beverly,Essex,MA,1915,1.4395095,10.5,RFS360663,-70.87798582853,42.550644460138,5.96975475
Amechi On Canal Cafe,Full-Service Restaurants,722511,50 Water St,Worcester,Worcester,MA,1604,5.2685325,5.2685325,RFS208261,-71.79487702901,42.257708829772,5.2685325
Amelia Casa Restaurant Corporation,Full-Service Restaurants,722511,183 Lewis St,Lynn,Essex,MA,1902,12.870594,20.352,RFS100918,-70.933143605815,42.465374685315,16.611297
Amelia's Taqueria IV Inc,Full-Service Restaurants,722511,44 Dorothy Rd,Newton,Middlesex,MA,2459,6.9,8.48,RFS196189,-71.186488641051,42.297827798175,7.69
Amelia's Taqueria IV Inc,Full-Service Restaurants,722511,1076 Boylston St,Boston,Suffolk,MA,2215,6.840768,6.840768,RFS39502,-71.088623908673,42.34700505659,6.840768
